localidad,anio,estacion,ciclo_hidrologico,hora_dia,primary_category,promedio_clips_hora
12 DE ABRIL,2025,Spring,Vaciante,16,Amphibian,12.0
12 DE ABRIL,2025,Spring,Vaciante,16,Anthropogenic,69.0
12 DE ABRIL,2025,Spring,Vaciante,16,Bird,65.5
12 DE ABRIL,2025,Spring,Vaciante,16,Insect,230.0
12 DE ABRIL,2025,Spring,Vaciante,17,Amphibian,17.5
12 DE ABRIL,2025,Spring,Vaciante,17,Anthropogenic,87.0
12 DE ABRIL,2025,Spring,Vaciante,17,Bird,54.5
12 DE ABRIL,2025,Spring,Vaciante,17,Insect,251.0
12 DE ABRIL,2025,Spring,Vaciante,18,Amphibian,3.5
12 DE ABRIL,2025,Spring,Vaciante,18,Anthropogenic,188.5
12 DE ABRIL,2025,Spring,Vaciante,18,Bird,3.5
12 DE ABRIL,2025,Spring,Vaciante,18,Insect,305.0
12 DE ABRIL,2025,Spring,Vaciante,19,Amphibian,77.5
12 DE ABRIL,2025,Spring,Vaciante,19,Anthropogenic,91.5
12 DE ABRIL,2025,Spring,Vaciante,19,Bird,1.0
12 DE ABRIL,2025,Spring,Vaciante,19,Insect,261.5
12 DE ABRIL,2025,Spring,Vaciante,20,Amphibian,87.0
12 DE ABRIL,2025,Spring,Vaciante,20,Anthropogenic,73.0
12 DE ABRIL,2025,Spring,Vaciante,20,Bird,1.5
12 DE ABRIL,2025,Spring,Vaciante,20,Insect,195.5
12 DE ABRIL,2025,Spring,Vaciante,21,Amphibian,107.0
12 DE ABRIL,2025,Spring,Vaciante,21,Anthropogenic,85.0
12 DE ABRIL,2025,Spring,Vaciante,21,Bird,3.0
12 DE ABRIL,2025,Spring,Vaciante,21,Insect,154.5
12 DE ABRIL,2025,Spring,Vaciante,22,Amphibian,93.5
12 DE ABRIL,2025,Spring,Vaciante,22,Anthropogenic,88.5
12 DE ABRIL,2025,Spring,Vaciante,22,Bird,6.0
12 DE ABRIL,2025,Spring,Vaciante,22,Insect,174.0
12 DE ABRIL,2025,Spring,Vaciante,23,Amphibian,77.5
12 DE ABRIL,2025,Spring,Vaciante,23,Anthropogenic,96.0
12 DE ABRIL,2025,Spring,Vaciante,23,Bird,5.5
12 DE ABRIL,2025,Spring,Vaciante,23,Insect,195.5
PAUJIL,2023,Spring,Creciente,0,Amphibian,22.22
PAUJIL,2023,Spring,Creciente,0,Anthropogenic,21.11
PAUJIL,2023,Spring,Creciente,0,Bird,15.11
PAUJIL,2023,Spring,Creciente,0,Insect,120.22
PAUJIL,2023,Spring,Creciente,1,Amphibian,11.67
PAUJIL,2023,Spring,Creciente,1,Anthropogenic,15.0
PAUJIL,2023,Spring,Creciente,1,Bird,7.33
PAUJIL,2023,Spring,Creciente,1,Insect,131.33
PAUJIL,2023,Spring,Creciente,2,Amphibian,9.0
PAUJIL,2023,Spring,Creciente,2,Anthropogenic,18.0
PAUJIL,2023,Spring,Creciente,2,Bird,3.67
PAUJIL,2023,Spring,Creciente,2,Insect,138.89
PAUJIL,2023,Spring,Creciente,3,Amphibian,14.33
PAUJIL,2023,Spring,Creciente,3,Anthropogenic,31.11
PAUJIL,2023,Spring,Creciente,3,Bird,8.11
PAUJIL,2023,Spring,Creciente,3,Insect,125.44
PAUJIL,2023,Spring,Creciente,4,Amphibian,16.67
PAUJIL,2023,Spring,Creciente,4,Anthropogenic,40.22
PAUJIL,2023,Spring,Creciente,4,Bird,5.33
PAUJIL,2023,Spring,Creciente,4,Insect,121.0
PAUJIL,2023,Spring,Creciente,5,Amphibian,12.67
PAUJIL,2023,Spring,Creciente,5,Anthropogenic,23.0
PAUJIL,2023,Spring,Creciente,5,Bird,28.67
PAUJIL,2023,Spring,Creciente,5,Insect,90.56
PAUJIL,2023,Spring,Creciente,5,Mammal,0.33
PAUJIL,2023,Spring,Creciente,6,Amphibian,6.11
PAUJIL,2023,Spring,Creciente,6,Anthropogenic,6.11
PAUJIL,2023,Spring,Creciente,6,Bird,57.67
PAUJIL,2023,Spring,Creciente,6,Insect,110.11
PAUJIL,2023,Spring,Creciente,7,Amphibian,8.33
PAUJIL,2023,Spring,Creciente,7,Anthropogenic,6.44
PAUJIL,2023,Spring,Creciente,7,Bird,54.67
PAUJIL,2023,Spring,Creciente,7,Insect,117.22
PAUJIL,2023,Spring,Creciente,8,Amphibian,4.33
PAUJIL,2023,Spring,Creciente,8,Anthropogenic,10.44
PAUJIL,2023,Spring,Creciente,8,Bird,72.56
PAUJIL,2023,Spring,Creciente,8,Insect,84.11
PAUJIL,2023,Spring,Creciente,9,Amphibian,2.78
PAUJIL,2023,Spring,Creciente,9,Anthropogenic,19.33
PAUJIL,2023,Spring,Creciente,9,Bird,65.22
PAUJIL,2023,Spring,Creciente,9,Insect,84.44
PAUJIL,2023,Spring,Creciente,9,Mammal,1.67
PAUJIL,2023,Spring,Creciente,10,Amphibian,19.33
PAUJIL,2023,Spring,Creciente,10,Anthropogenic,15.56
PAUJIL,2023,Spring,Creciente,10,Bird,73.89
PAUJIL,2023,Spring,Creciente,10,Insect,74.67
PAUJIL,2023,Spring,Creciente,10,Mammal,0.11
PAUJIL,2023,Spring,Creciente,11,Amphibian,0.11
PAUJIL,2023,Spring,Creciente,11,Anthropogenic,14.67
PAUJIL,2023,Spring,Creciente,11,Bird,110.67
PAUJIL,2023,Spring,Creciente,11,Insect,35.11
PAUJIL,2023,Spring,Creciente,11,Mammal,0.33
PAUJIL,2023,Spring,Creciente,12,Amphibian,0.22
PAUJIL,2023,Spring,Creciente,12,Anthropogenic,21.0
PAUJIL,2023,Spring,Creciente,12,Bird,87.78
PAUJIL,2023,Spring,Creciente,12,Insect,59.0
PAUJIL,2023,Spring,Creciente,12,Mammal,0.67
PAUJIL,2023,Spring,Creciente,13,Amphibian,0.22
PAUJIL,2023,Spring,Creciente,13,Anthropogenic,27.22
PAUJIL,2023,Spring,Creciente,13,Bird,69.22
PAUJIL,2023,Spring,Creciente,13,Insect,50.33
PAUJIL,2023,Spring,Creciente,13,Mammal,1.33
PAUJIL,2023,Spring,Creciente,14,Amphibian,0.56
PAUJIL,2023,Spring,Creciente,14,Anthropogenic,21.33
PAUJIL,2023,Spring,Creciente,14,Bird,55.78
PAUJIL,2023,Spring,Creciente,14,Insect,56.56
PAUJIL,2023,Spring,Creciente,14,Mammal,0.33
PAUJIL,2023,Spring,Creciente,15,Amphibian,0.56
PAUJIL,2023,Spring,Creciente,15,Anthropogenic,24.44
PAUJIL,2023,Spring,Creciente,15,Bird,60.33
PAUJIL,2023,Spring,Creciente,15,Insect,65.67
PAUJIL,2023,Spring,Creciente,15,Mammal,0.22
PAUJIL,2023,Spring,Creciente,16,Amphibian,1.56
PAUJIL,2023,Spring,Creciente,16,Anthropogenic,24.0
PAUJIL,2023,Spring,Creciente,16,Bird,77.33
PAUJIL,2023,Spring,Creciente,16,Insect,86.44
PAUJIL,2023,Spring,Creciente,16,Mammal,0.89
PAUJIL,2023,Spring,Creciente,17,Amphibian,5.0
PAUJIL,2023,Spring,Creciente,17,Anthropogenic,23.11
PAUJIL,2023,Spring,Creciente,17,Bird,52.56
PAUJIL,2023,Spring,Creciente,17,Insect,66.11
PAUJIL,2023,Spring,Creciente,17,Mammal,1.11
PAUJIL,2023,Spring,Creciente,18,Amphibian,10.22
PAUJIL,2023,Spring,Creciente,18,Anthropogenic,25.56
PAUJIL,2023,Spring,Creciente,18,Bird,18.89
PAUJIL,2023,Spring,Creciente,18,Insect,85.0
PAUJIL,2023,Spring,Creciente,18,Mammal,0.33
PAUJIL,2023,Spring,Creciente,19,Amphibian,9.56
PAUJIL,2023,Spring,Creciente,19,Anthropogenic,24.11
PAUJIL,2023,Spring,Creciente,19,Bird,8.11
PAUJIL,2023,Spring,Creciente,19,Insect,149.78
PAUJIL,2023,Spring,Creciente,20,Amphibian,21.22
PAUJIL,2023,Spring,Creciente,20,Anthropogenic,27.67
PAUJIL,2023,Spring,Creciente,20,Bird,6.78
PAUJIL,2023,Spring,Creciente,20,Insect,106.67
PAUJIL,2023,Spring,Creciente,21,Amphibian,30.78
PAUJIL,2023,Spring,Creciente,21,Anthropogenic,33.44
PAUJIL,2023,Spring,Creciente,21,Bird,15.44
PAUJIL,2023,Spring,Creciente,21,Insect,103.78
PAUJIL,2023,Spring,Creciente,21,Mammal,0.67
PAUJIL,2023,Spring,Creciente,22,Amphibian,39.0
PAUJIL,2023,Spring,Creciente,22,Anthropogenic,45.33
PAUJIL,2023,Spring,Creciente,22,Bird,5.0
PAUJIL,2023,Spring,Creciente,22,Insect,101.33
PAUJIL,2023,Spring,Creciente,22,Mammal,0.67
PAUJIL,2023,Spring,Creciente,23,Amphibian,28.44
PAUJIL,2023,Spring,Creciente,23,Anthropogenic,41.11
PAUJIL,2023,Spring,Creciente,23,Bird,4.11
PAUJIL,2023,Spring,Creciente,23,Insect,107.44
PAUJIL,2023,Spring,Creciente,23,Mammal,0.22
PAUJIL,2023,Winter,Vaciante,0,Amphibian,7.14
PAUJIL,2023,Winter,Vaciante,0,Anthropogenic,24.57
PAUJIL,2023,Winter,Vaciante,0,Bird,4.86
PAUJIL,2023,Winter,Vaciante,0,Insect,203.43
PAUJIL,2023,Winter,Vaciante,1,Amphibian,3.86
PAUJIL,2023,Winter,Vaciante,1,Anthropogenic,4.71
PAUJIL,2023,Winter,Vaciante,1,Bird,1.71
PAUJIL,2023,Winter,Vaciante,1,Insect,210.86
PAUJIL,2023,Winter,Vaciante,1,Mammal,0.57
PAUJIL,2023,Winter,Vaciante,2,Amphibian,2.0
PAUJIL,2023,Winter,Vaciante,2,Anthropogenic,7.71
PAUJIL,2023,Winter,Vaciante,2,Bird,2.86
PAUJIL,2023,Winter,Vaciante,2,Insect,194.14
PAUJIL,2023,Winter,Vaciante,2,Mammal,0.29
PAUJIL,2023,Winter,Vaciante,3,Amphibian,1.43
PAUJIL,2023,Winter,Vaciante,3,Anthropogenic,15.71
PAUJIL,2023,Winter,Vaciante,3,Bird,2.0
PAUJIL,2023,Winter,Vaciante,3,Insect,172.57
PAUJIL,2023,Winter,Vaciante,4,Amphibian,3.86
PAUJIL,2023,Winter,Vaciante,4,Anthropogenic,32.14
PAUJIL,2023,Winter,Vaciante,4,Bird,2.43
PAUJIL,2023,Winter,Vaciante,4,Insect,148.43
PAUJIL,2023,Winter,Vaciante,5,Amphibian,2.57
PAUJIL,2023,Winter,Vaciante,5,Anthropogenic,44.57
PAUJIL,2023,Winter,Vaciante,5,Bird,29.29
PAUJIL,2023,Winter,Vaciante,5,Insect,107.29
PAUJIL,2023,Winter,Vaciante,6,Amphibian,2.86
PAUJIL,2023,Winter,Vaciante,6,Anthropogenic,19.0
PAUJIL,2023,Winter,Vaciante,6,Bird,87.71
PAUJIL,2023,Winter,Vaciante,6,Insect,120.0
PAUJIL,2023,Winter,Vaciante,6,Mammal,0.14
PAUJIL,2023,Winter,Vaciante,7,Amphibian,2.57
PAUJIL,2023,Winter,Vaciante,7,Anthropogenic,32.29
PAUJIL,2023,Winter,Vaciante,7,Bird,55.0
PAUJIL,2023,Winter,Vaciante,7,Insect,128.0
PAUJIL,2023,Winter,Vaciante,7,Mammal,0.29
PAUJIL,2023,Winter,Vaciante,8,Amphibian,2.0
PAUJIL,2023,Winter,Vaciante,8,Anthropogenic,23.71
PAUJIL,2023,Winter,Vaciante,8,Bird,97.71
PAUJIL,2023,Winter,Vaciante,8,Insect,83.43
PAUJIL,2023,Winter,Vaciante,9,Amphibian,1.14
PAUJIL,2023,Winter,Vaciante,9,Anthropogenic,42.0
PAUJIL,2023,Winter,Vaciante,9,Bird,71.29
PAUJIL,2023,Winter,Vaciante,9,Insect,64.86
PAUJIL,2023,Winter,Vaciante,9,Mammal,1.0
PAUJIL,2023,Winter,Vaciante,10,Amphibian,0.43
PAUJIL,2023,Winter,Vaciante,10,Anthropogenic,38.14
PAUJIL,2023,Winter,Vaciante,10,Bird,93.71
PAUJIL,2023,Winter,Vaciante,10,Insect,44.0
PAUJIL,2023,Winter,Vaciante,10,Mammal,0.29
PAUJIL,2023,Winter,Vaciante,11,Amphibian,0.57
PAUJIL,2023,Winter,Vaciante,11,Anthropogenic,56.29
PAUJIL,2023,Winter,Vaciante,11,Bird,54.57
PAUJIL,2023,Winter,Vaciante,11,Insect,39.43
PAUJIL,2023,Winter,Vaciante,11,Mammal,2.0
PAUJIL,2023,Winter,Vaciante,12,Amphibian,2.0
PAUJIL,2023,Winter,Vaciante,12,Anthropogenic,50.57
PAUJIL,2023,Winter,Vaciante,12,Bird,67.14
PAUJIL,2023,Winter,Vaciante,12,Insect,45.86
PAUJIL,2023,Winter,Vaciante,12,Mammal,1.14
PAUJIL,2023,Winter,Vaciante,13,Amphibian,2.86
PAUJIL,2023,Winter,Vaciante,13,Anthropogenic,60.57
PAUJIL,2023,Winter,Vaciante,13,Bird,51.14
PAUJIL,2023,Winter,Vaciante,13,Insect,54.0
PAUJIL,2023,Winter,Vaciante,13,Mammal,0.29
PAUJIL,2023,Winter,Vaciante,14,Amphibian,2.14
PAUJIL,2023,Winter,Vaciante,14,Anthropogenic,53.71
PAUJIL,2023,Winter,Vaciante,14,Bird,55.57
PAUJIL,2023,Winter,Vaciante,14,Insect,55.14
PAUJIL,2023,Winter,Vaciante,14,Mammal,0.14
PAUJIL,2023,Winter,Vaciante,15,Amphibian,3.71
PAUJIL,2023,Winter,Vaciante,15,Anthropogenic,62.29
PAUJIL,2023,Winter,Vaciante,15,Bird,55.57
PAUJIL,2023,Winter,Vaciante,15,Insect,85.71
PAUJIL,2023,Winter,Vaciante,15,Mammal,1.0
PAUJIL,2023,Winter,Vaciante,16,Amphibian,9.57
PAUJIL,2023,Winter,Vaciante,16,Anthropogenic,59.71
PAUJIL,2023,Winter,Vaciante,16,Bird,59.14
PAUJIL,2023,Winter,Vaciante,16,Insect,100.43
PAUJIL,2023,Winter,Vaciante,17,Amphibian,15.29
PAUJIL,2023,Winter,Vaciante,17,Anthropogenic,64.29
PAUJIL,2023,Winter,Vaciante,17,Bird,27.0
PAUJIL,2023,Winter,Vaciante,17,Insect,107.86
PAUJIL,2023,Winter,Vaciante,17,Mammal,1.0
PAUJIL,2023,Winter,Vaciante,18,Amphibian,14.14
PAUJIL,2023,Winter,Vaciante,18,Anthropogenic,31.43
PAUJIL,2023,Winter,Vaciante,18,Bird,3.43
PAUJIL,2023,Winter,Vaciante,18,Insect,180.0
PAUJIL,2023,Winter,Vaciante,19,Amphibian,7.57
PAUJIL,2023,Winter,Vaciante,19,Anthropogenic,19.14
PAUJIL,2023,Winter,Vaciante,19,Insect,206.0
PAUJIL,2023,Winter,Vaciante,20,Amphibian,20.14
PAUJIL,2023,Winter,Vaciante,20,Anthropogenic,25.71
PAUJIL,2023,Winter,Vaciante,20,Bird,0.14
PAUJIL,2023,Winter,Vaciante,20,Insect,173.86
PAUJIL,2023,Winter,Vaciante,20,Mammal,0.29
PAUJIL,2023,Winter,Vaciante,21,Amphibian,30.43
PAUJIL,2023,Winter,Vaciante,21,Anthropogenic,38.57
PAUJIL,2023,Winter,Vaciante,21,Bird,0.43
PAUJIL,2023,Winter,Vaciante,21,Insect,157.86
PAUJIL,2023,Winter,Vaciante,22,Amphibian,27.57
PAUJIL,2023,Winter,Vaciante,22,Anthropogenic,53.57
PAUJIL,2023,Winter,Vaciante,22,Bird,1.43
PAUJIL,2023,Winter,Vaciante,22,Insect,157.29
PAUJIL,2023,Winter,Vaciante,23,Amphibian,25.14
PAUJIL,2023,Winter,Vaciante,23,Anthropogenic,47.43
PAUJIL,2023,Winter,Vaciante,23,Bird,0.86
PAUJIL,2023,Winter,Vaciante,23,Insect,161.0
PAUJIL,2023,Winter,Vaciante,23,Mammal,0.57
PAUJIL,2024,Autumn,Creciente,0,Amphibian,0.33
PAUJIL,2024,Autumn,Creciente,0,Anthropogenic,25.11
PAUJIL,2024,Autumn,Creciente,0,Bird,1.44
PAUJIL,2024,Autumn,Creciente,0,Insect,56.33
PAUJIL,2024,Autumn,Creciente,0,Mammal,0.11
PAUJIL,2024,Autumn,Creciente,1,Amphibian,0.22
PAUJIL,2024,Autumn,Creciente,1,Anthropogenic,12.56
PAUJIL,2024,Autumn,Creciente,1,Bird,4.44
PAUJIL,2024,Autumn,Creciente,1,Insect,55.0
PAUJIL,2024,Autumn,Creciente,2,Amphibian,0.33
PAUJIL,2024,Autumn,Creciente,2,Anthropogenic,14.0
PAUJIL,2024,Autumn,Creciente,2,Bird,1.0
PAUJIL,2024,Autumn,Creciente,2,Insect,70.89
PAUJIL,2024,Autumn,Creciente,2,Mammal,0.56
PAUJIL,2024,Autumn,Creciente,3,Amphibian,7.22
PAUJIL,2024,Autumn,Creciente,3,Anthropogenic,13.33
PAUJIL,2024,Autumn,Creciente,3,Bird,3.33
PAUJIL,2024,Autumn,Creciente,3,Insect,48.22
PAUJIL,2024,Autumn,Creciente,4,Anthropogenic,1.78
PAUJIL,2024,Autumn,Creciente,4,Bird,2.0
PAUJIL,2024,Autumn,Creciente,4,Insect,68.67
PAUJIL,2024,Autumn,Creciente,5,Amphibian,1.11
PAUJIL,2024,Autumn,Creciente,5,Anthropogenic,5.78
PAUJIL,2024,Autumn,Creciente,5,Bird,3.78
PAUJIL,2024,Autumn,Creciente,5,Insect,51.33
PAUJIL,2024,Autumn,Creciente,5,Mammal,0.11
PAUJIL,2024,Autumn,Creciente,6,Amphibian,0.22
PAUJIL,2024,Autumn,Creciente,6,Anthropogenic,6.11
PAUJIL,2024,Autumn,Creciente,6,Bird,19.0
PAUJIL,2024,Autumn,Creciente,6,Insect,44.22
PAUJIL,2024,Autumn,Creciente,6,Mammal,0.56
PAUJIL,2024,Autumn,Creciente,7,Amphibian,0.11
PAUJIL,2024,Autumn,Creciente,7,Anthropogenic,13.89
PAUJIL,2024,Autumn,Creciente,7,Bird,12.67
PAUJIL,2024,Autumn,Creciente,7,Insect,44.56
PAUJIL,2024,Autumn,Creciente,8,Amphibian,0.11
PAUJIL,2024,Autumn,Creciente,8,Anthropogenic,13.22
PAUJIL,2024,Autumn,Creciente,8,Bird,13.11
PAUJIL,2024,Autumn,Creciente,8,Insect,32.56
PAUJIL,2024,Autumn,Creciente,9,Amphibian,0.33
PAUJIL,2024,Autumn,Creciente,9,Anthropogenic,12.56
PAUJIL,2024,Autumn,Creciente,9,Bird,20.11
PAUJIL,2024,Autumn,Creciente,9,Insect,26.33
PAUJIL,2024,Autumn,Creciente,9,Mammal,1.11
PAUJIL,2024,Autumn,Creciente,10,Amphibian,0.11
PAUJIL,2024,Autumn,Creciente,10,Anthropogenic,15.22
PAUJIL,2024,Autumn,Creciente,10,Bird,16.78
PAUJIL,2024,Autumn,Creciente,10,Insect,21.33
PAUJIL,2024,Autumn,Creciente,10,Mammal,0.11
PAUJIL,2024,Autumn,Creciente,11,Anthropogenic,5.78
PAUJIL,2024,Autumn,Creciente,11,Bird,20.22
PAUJIL,2024,Autumn,Creciente,11,Insect,22.67
PAUJIL,2024,Autumn,Creciente,12,Amphibian,0.22
PAUJIL,2024,Autumn,Creciente,12,Anthropogenic,23.0
PAUJIL,2024,Autumn,Creciente,12,Bird,22.11
PAUJIL,2024,Autumn,Creciente,12,Insect,19.89
PAUJIL,2024,Autumn,Creciente,12,Mammal,0.11
PAUJIL,2024,Autumn,Creciente,13,Amphibian,0.22
PAUJIL,2024,Autumn,Creciente,13,Anthropogenic,19.11
PAUJIL,2024,Autumn,Creciente,13,Bird,17.22
PAUJIL,2024,Autumn,Creciente,13,Insect,16.22
PAUJIL,2024,Autumn,Creciente,13,Mammal,0.22
PAUJIL,2024,Autumn,Creciente,14,Anthropogenic,15.11
PAUJIL,2024,Autumn,Creciente,14,Bird,16.22
PAUJIL,2024,Autumn,Creciente,14,Insect,46.89
PAUJIL,2024,Autumn,Creciente,14,Mammal,1.89
PAUJIL,2024,Autumn,Creciente,15,Amphibian,2.44
PAUJIL,2024,Autumn,Creciente,15,Anthropogenic,28.89
PAUJIL,2024,Autumn,Creciente,15,Bird,13.44
PAUJIL,2024,Autumn,Creciente,15,Insect,45.22
PAUJIL,2024,Autumn,Creciente,15,Mammal,0.33
PAUJIL,2024,Autumn,Creciente,16,Amphibian,3.89
PAUJIL,2024,Autumn,Creciente,16,Anthropogenic,35.56
PAUJIL,2024,Autumn,Creciente,16,Bird,4.89
PAUJIL,2024,Autumn,Creciente,16,Insect,38.89
PAUJIL,2024,Autumn,Creciente,16,Mammal,0.22
PAUJIL,2024,Autumn,Creciente,17,Amphibian,1.11
PAUJIL,2024,Autumn,Creciente,17,Anthropogenic,38.0
PAUJIL,2024,Autumn,Creciente,17,Bird,6.22
PAUJIL,2024,Autumn,Creciente,17,Insect,59.11
PAUJIL,2024,Autumn,Creciente,17,Mammal,0.11
PAUJIL,2024,Autumn,Creciente,18,Amphibian,1.0
PAUJIL,2024,Autumn,Creciente,18,Anthropogenic,19.22
PAUJIL,2024,Autumn,Creciente,18,Bird,2.11
PAUJIL,2024,Autumn,Creciente,18,Insect,74.44
PAUJIL,2024,Autumn,Creciente,18,Mammal,0.11
PAUJIL,2024,Autumn,Creciente,19,Amphibian,1.78
PAUJIL,2024,Autumn,Creciente,19,Anthropogenic,32.56
PAUJIL,2024,Autumn,Creciente,19,Bird,1.89
PAUJIL,2024,Autumn,Creciente,19,Insect,82.33
PAUJIL,2024,Autumn,Creciente,19,Mammal,0.44
PAUJIL,2024,Autumn,Creciente,20,Amphibian,6.44
PAUJIL,2024,Autumn,Creciente,20,Anthropogenic,49.89
PAUJIL,2024,Autumn,Creciente,20,Bird,0.22
PAUJIL,2024,Autumn,Creciente,20,Insect,83.89
PAUJIL,2024,Autumn,Creciente,20,Mammal,0.22
PAUJIL,2024,Autumn,Creciente,21,Amphibian,4.89
PAUJIL,2024,Autumn,Creciente,21,Anthropogenic,36.78
PAUJIL,2024,Autumn,Creciente,21,Bird,2.22
PAUJIL,2024,Autumn,Creciente,21,Insect,89.33
PAUJIL,2024,Autumn,Creciente,21,Mammal,0.67
PAUJIL,2024,Autumn,Creciente,22,Amphibian,6.67
PAUJIL,2024,Autumn,Creciente,22,Anthropogenic,33.11
PAUJIL,2024,Autumn,Creciente,22,Bird,1.89
PAUJIL,2024,Autumn,Creciente,22,Insect,87.89
PAUJIL,2024,Autumn,Creciente,22,Mammal,1.56
PAUJIL,2024,Autumn,Creciente,23,Amphibian,2.11
PAUJIL,2024,Autumn,Creciente,23,Anthropogenic,23.67
PAUJIL,2024,Autumn,Creciente,23,Bird,2.44
PAUJIL,2024,Autumn,Creciente,23,Insect,77.56
PAUJIL,2024,Autumn,Creciente,23,Mammal,0.22
PAUJIL,2024,Summer,Creciente,0,Amphibian,1.71
PAUJIL,2024,Summer,Creciente,0,Anthropogenic,11.29
PAUJIL,2024,Summer,Creciente,0,Bird,0.14
PAUJIL,2024,Summer,Creciente,0,Insect,341.0
PAUJIL,2024,Summer,Creciente,1,Amphibian,12.57
PAUJIL,2024,Summer,Creciente,1,Anthropogenic,18.14
PAUJIL,2024,Summer,Creciente,1,Bird,2.0
PAUJIL,2024,Summer,Creciente,1,Insect,258.86
PAUJIL,2024,Summer,Creciente,2,Amphibian,14.86
PAUJIL,2024,Summer,Creciente,2,Anthropogenic,42.86
PAUJIL,2024,Summer,Creciente,2,Bird,17.43
PAUJIL,2024,Summer,Creciente,2,Insect,248.71
PAUJIL,2024,Summer,Creciente,3,Amphibian,11.14
PAUJIL,2024,Summer,Creciente,3,Anthropogenic,1.71
PAUJIL,2024,Summer,Creciente,3,Bird,172.71
PAUJIL,2024,Summer,Creciente,3,Insect,180.43
PAUJIL,2024,Summer,Creciente,4,Amphibian,0.14
PAUJIL,2024,Summer,Creciente,4,Anthropogenic,4.43
PAUJIL,2024,Summer,Creciente,4,Bird,165.14
PAUJIL,2024,Summer,Creciente,4,Insect,163.43
PAUJIL,2024,Summer,Creciente,5,Amphibian,2.57
PAUJIL,2024,Summer,Creciente,5,Anthropogenic,29.86
PAUJIL,2024,Summer,Creciente,5,Bird,150.0
PAUJIL,2024,Summer,Creciente,5,Insect,168.0
PAUJIL,2024,Summer,Creciente,5,Mammal,0.43
PAUJIL,2024,Summer,Creciente,6,Amphibian,1.86
PAUJIL,2024,Summer,Creciente,6,Anthropogenic,14.0
PAUJIL,2024,Summer,Creciente,6,Bird,171.14
PAUJIL,2024,Summer,Creciente,6,Insect,174.0
PAUJIL,2024,Summer,Creciente,6,Mammal,0.57
PAUJIL,2024,Summer,Creciente,7,Amphibian,1.71
PAUJIL,2024,Summer,Creciente,7,Anthropogenic,10.43
PAUJIL,2024,Summer,Creciente,7,Bird,196.86
PAUJIL,2024,Summer,Creciente,7,Insect,145.14
PAUJIL,2024,Summer,Creciente,7,Mammal,1.29
PAUJIL,2024,Summer,Creciente,8,Amphibian,0.43
PAUJIL,2024,Summer,Creciente,8,Anthropogenic,7.43
PAUJIL,2024,Summer,Creciente,8,Bird,126.86
PAUJIL,2024,Summer,Creciente,8,Insect,199.29
PAUJIL,2024,Summer,Creciente,8,Mammal,0.57
PAUJIL,2024,Summer,Creciente,9,Amphibian,0.86
PAUJIL,2024,Summer,Creciente,9,Anthropogenic,8.0
PAUJIL,2024,Summer,Creciente,9,Bird,120.71
PAUJIL,2024,Summer,Creciente,9,Insect,153.29
PAUJIL,2024,Summer,Creciente,9,Mammal,1.0
PAUJIL,2024,Summer,Creciente,10,Amphibian,1.14
PAUJIL,2024,Summer,Creciente,10,Anthropogenic,26.0
PAUJIL,2024,Summer,Creciente,10,Bird,186.43
PAUJIL,2024,Summer,Creciente,10,Insect,290.57
PAUJIL,2024,Summer,Creciente,10,Mammal,2.0
PAUJIL,2024,Summer,Creciente,11,Amphibian,4.0
PAUJIL,2024,Summer,Creciente,11,Anthropogenic,23.29
PAUJIL,2024,Summer,Creciente,11,Bird,145.0
PAUJIL,2024,Summer,Creciente,11,Insect,338.29
PAUJIL,2024,Summer,Creciente,11,Mammal,1.14
PAUJIL,2024,Summer,Creciente,12,Amphibian,7.43
PAUJIL,2024,Summer,Creciente,12,Anthropogenic,24.0
PAUJIL,2024,Summer,Creciente,12,Bird,118.29
PAUJIL,2024,Summer,Creciente,12,Insect,343.57
PAUJIL,2024,Summer,Creciente,12,Mammal,0.29
PAUJIL,2024,Summer,Creciente,13,Amphibian,23.43
PAUJIL,2024,Summer,Creciente,13,Anthropogenic,13.43
PAUJIL,2024,Summer,Creciente,13,Bird,145.29
PAUJIL,2024,Summer,Creciente,13,Insect,282.0
PAUJIL,2024,Summer,Creciente,13,Mammal,1.0
PAUJIL,2024,Summer,Creciente,14,Amphibian,9.0
PAUJIL,2024,Summer,Creciente,14,Anthropogenic,20.0
PAUJIL,2024,Summer,Creciente,14,Bird,101.86
PAUJIL,2024,Summer,Creciente,14,Insect,243.57
PAUJIL,2024,Summer,Creciente,14,Mammal,1.0
PAUJIL,2024,Summer,Creciente,15,Amphibian,42.57
PAUJIL,2024,Summer,Creciente,15,Anthropogenic,5.29
PAUJIL,2024,Summer,Creciente,15,Bird,59.14
PAUJIL,2024,Summer,Creciente,15,Insect,339.57
PAUJIL,2024,Summer,Creciente,15,Mammal,0.29
PAUJIL,2024,Summer,Creciente,16,Amphibian,22.0
PAUJIL,2024,Summer,Creciente,16,Anthropogenic,2.43
PAUJIL,2024,Summer,Creciente,16,Bird,0.86
PAUJIL,2024,Summer,Creciente,16,Insect,310.71
PAUJIL,2024,Summer,Creciente,17,Amphibian,34.29
PAUJIL,2024,Summer,Creciente,17,Anthropogenic,48.57
PAUJIL,2024,Summer,Creciente,17,Bird,1.0
PAUJIL,2024,Summer,Creciente,17,Insect,186.71
PAUJIL,2024,Summer,Creciente,18,Amphibian,31.0
PAUJIL,2024,Summer,Creciente,18,Anthropogenic,75.43
