localidad,ciclo_hidrologico,temporada_base,hora_dia,primary_category,promedio_clips_hora
PAUJIL,Vaciante,2024,18,Anthropogenic,28.63
PAUJIL,Vaciante,2024,18,Bird,0.5
PAUJIL,Vaciante,2024,18,Insect,68.63
PAUJIL,Vaciante,2024,18,Mammal,0.5
PAUJIL,Vaciante,2024,19,Amphibian,0.13
PAUJIL,Vaciante,2024,19,Anthropogenic,9.5
PAUJIL,Vaciante,2024,19,Bird,0.5
PAUJIL,Vaciante,2024,19,Insect,125.25
PAUJIL,Vaciante,2024,19,Mammal,0.25
PAUJIL,Vaciante,2024,20,Anthropogenic,2.5
PAUJIL,Vaciante,2024,20,Bird,2.5
PAUJIL,Vaciante,2024,20,Insect,127.88
PAUJIL,Vaciante,2024,20,Mammal,0.25
PAUJIL,Vaciante,2024,21,Amphibian,0.13
PAUJIL,Vaciante,2024,21,Anthropogenic,6.63
PAUJIL,Vaciante,2024,21,Bird,0.5
PAUJIL,Vaciante,2024,21,Insect,125.88
PAUJIL,Vaciante,2024,21,Mammal,0.38
PAUJIL,Vaciante,2024,22,Anthropogenic,1.25
PAUJIL,Vaciante,2024,22,Bird,3.0
PAUJIL,Vaciante,2024,22,Insect,133.5
PAUJIL,Vaciante,2024,22,Mammal,0.25
PAUJIL,Vaciante,2024,23,Anthropogenic,13.5
PAUJIL,Vaciante,2024,23,Bird,0.88
PAUJIL,Vaciante,2024,23,Insect,133.5
PAUJIL,Vaciante,2024,23,Mammal,1.13
PAUJIL,Vaciante,2025,0,Amphibian,24.0
PAUJIL,Vaciante,2025,0,Anthropogenic,20.0
PAUJIL,Vaciante,2025,0,Bird,0.67
PAUJIL,Vaciante,2025,0,Insect,71.33
PAUJIL,Vaciante,2025,1,Amphibian,2.0
PAUJIL,Vaciante,2025,1,Anthropogenic,4.0
PAUJIL,Vaciante,2025,1,Insect,73.33
PAUJIL,Vaciante,2025,2,Amphibian,2.67
PAUJIL,Vaciante,2025,2,Anthropogenic,4.67
PAUJIL,Vaciante,2025,2,Insect,70.0
PAUJIL,Vaciante,2025,3,Amphibian,4.67
PAUJIL,Vaciante,2025,3,Anthropogenic,65.33
PAUJIL,Vaciante,2025,3,Insect,42.67
PAUJIL,Vaciante,2025,4,Amphibian,1.33
PAUJIL,Vaciante,2025,4,Anthropogenic,34.0
PAUJIL,Vaciante,2025,4,Insect,80.0
PAUJIL,Vaciante,2025,4,Mammal,0.67
PAUJIL,Vaciante,2025,5,Bird,0.67
PAUJIL,Vaciante,2025,5,Insect,79.33
PAUJIL,Vaciante,2025,5,Mammal,2.0
PAUJIL,Vaciante,2025,6,Bird,10.0
PAUJIL,Vaciante,2025,6,Insect,70.67
PAUJIL,Vaciante,2025,7,Anthropogenic,8.0
PAUJIL,Vaciante,2025,7,Bird,4.67
PAUJIL,Vaciante,2025,7,Insect,67.33
PAUJIL,Vaciante,2025,8,Anthropogenic,0.67
PAUJIL,Vaciante,2025,8,Bird,8.67
PAUJIL,Vaciante,2025,8,Insect,66.67
PAUJIL,Vaciante,2025,9,Anthropogenic,16.67
PAUJIL,Vaciante,2025,9,Bird,14.67
PAUJIL,Vaciante,2025,9,Insect,38.67
PAUJIL,Vaciante,2025,10,Anthropogenic,37.33
PAUJIL,Vaciante,2025,10,Bird,12.67
PAUJIL,Vaciante,2025,10,Insect,50.67
PAUJIL,Vaciante,2025,10,Mammal,0.67
PAUJIL,Vaciante,2025,11,Anthropogenic,30.67
PAUJIL,Vaciante,2025,11,Bird,37.33
PAUJIL,Vaciante,2025,11,Insect,24.0
PAUJIL,Vaciante,2025,12,Anthropogenic,42.67
PAUJIL,Vaciante,2025,12,Bird,18.0
PAUJIL,Vaciante,2025,12,Insect,39.33
PAUJIL,Vaciante,2025,13,Anthropogenic,4.0
PAUJIL,Vaciante,2025,13,Bird,28.0
PAUJIL,Vaciante,2025,13,Insect,66.0
PAUJIL,Vaciante,2025,14,Anthropogenic,3.33
PAUJIL,Vaciante,2025,14,Bird,1.33
PAUJIL,Vaciante,2025,14,Insect,108.0
PAUJIL,Vaciante,2025,15,Amphibian,15.33
PAUJIL,Vaciante,2025,15,Anthropogenic,18.0
PAUJIL,Vaciante,2025,15,Bird,3.33
PAUJIL,Vaciante,2025,15,Insect,72.67
PAUJIL,Vaciante,2025,16,Amphibian,12.0
PAUJIL,Vaciante,2025,16,Anthropogenic,3.33
PAUJIL,Vaciante,2025,16,Bird,1.33
PAUJIL,Vaciante,2025,16,Insect,96.67
PAUJIL,Vaciante,2025,17,Amphibian,38.0
PAUJIL,Vaciante,2025,17,Anthropogenic,0.67
PAUJIL,Vaciante,2025,17,Insect,74.67
PAUJIL,Vaciante,2025,18,Amphibian,31.33
PAUJIL,Vaciante,2025,18,Anthropogenic,34.0
PAUJIL,Vaciante,2025,18,Bird,11.33
PAUJIL,Vaciante,2025,18,Insect,37.33
PAUJIL,Vaciante,2025,19,Amphibian,56.67
PAUJIL,Vaciante,2025,19,Anthropogenic,35.33
PAUJIL,Vaciante,2025,19,Insect,28.67
PAUJIL,Vaciante,2025,20,Amphibian,64.0
PAUJIL,Vaciante,2025,20,Anthropogenic,18.67
PAUJIL,Vaciante,2025,20,Insect,37.33
PAUJIL,Vaciante,2025,21,Amphibian,28.67
PAUJIL,Vaciante,2025,21,Anthropogenic,44.67
PAUJIL,Vaciante,2025,21,Insect,32.0
PAUJIL,Vaciante,2025,22,Amphibian,64.0
PAUJIL,Vaciante,2025,22,Anthropogenic,24.0
PAUJIL,Vaciante,2025,22,Insect,25.33
PAUJIL,Vaciante,2025,23,Amphibian,50.0
PAUJIL,Vaciante,2025,23,Anthropogenic,42.67
PAUJIL,Vaciante,2025,23,Insect,24.67
QUISTOCOCHA,Creciente,2023,0,Amphibian,4.18
QUISTOCOCHA,Creciente,2023,0,Anthropogenic,45.45
QUISTOCOCHA,Creciente,2023,0,Bird,10.82
QUISTOCOCHA,Creciente,2023,0,Insect,198.0
QUISTOCOCHA,Creciente,2023,0,Mammal,0.09
QUISTOCOCHA,Creciente,2023,1,Amphibian,0.73
QUISTOCOCHA,Creciente,2023,1,Anthropogenic,39.36
QUISTOCOCHA,Creciente,2023,1,Bird,19.27
QUISTOCOCHA,Creciente,2023,1,Insect,188.73
QUISTOCOCHA,Creciente,2023,1,Mammal,6.91
QUISTOCOCHA,Creciente,2023,2,Amphibian,1.27
QUISTOCOCHA,Creciente,2023,2,Anthropogenic,39.73
QUISTOCOCHA,Creciente,2023,2,Bird,12.36
QUISTOCOCHA,Creciente,2023,2,Insect,169.36
QUISTOCOCHA,Creciente,2023,2,Mammal,0.64
QUISTOCOCHA,Creciente,2023,3,Amphibian,6.36
QUISTOCOCHA,Creciente,2023,3,Anthropogenic,47.64
QUISTOCOCHA,Creciente,2023,3,Bird,11.18
QUISTOCOCHA,Creciente,2023,3,Insect,160.36
QUISTOCOCHA,Creciente,2023,3,Mammal,4.0
QUISTOCOCHA,Creciente,2023,4,Amphibian,7.27
QUISTOCOCHA,Creciente,2023,4,Anthropogenic,53.64
QUISTOCOCHA,Creciente,2023,4,Bird,11.27
QUISTOCOCHA,Creciente,2023,4,Insect,178.27
QUISTOCOCHA,Creciente,2023,4,Mammal,0.18
QUISTOCOCHA,Creciente,2023,5,Amphibian,2.45
QUISTOCOCHA,Creciente,2023,5,Anthropogenic,59.09
QUISTOCOCHA,Creciente,2023,5,Bird,55.64
QUISTOCOCHA,Creciente,2023,5,Insect,175.55
QUISTOCOCHA,Creciente,2023,5,Mammal,3.55
QUISTOCOCHA,Creciente,2023,6,Amphibian,0.09
QUISTOCOCHA,Creciente,2023,6,Anthropogenic,59.45
QUISTOCOCHA,Creciente,2023,6,Bird,99.55
QUISTOCOCHA,Creciente,2023,6,Insect,65.0
QUISTOCOCHA,Creciente,2023,6,Mammal,0.36
QUISTOCOCHA,Creciente,2023,7,Anthropogenic,66.55
QUISTOCOCHA,Creciente,2023,7,Bird,94.73
QUISTOCOCHA,Creciente,2023,7,Insect,40.0
QUISTOCOCHA,Creciente,2023,7,Mammal,1.36
QUISTOCOCHA,Creciente,2023,8,Anthropogenic,54.91
QUISTOCOCHA,Creciente,2023,8,Bird,65.64
QUISTOCOCHA,Creciente,2023,8,Insect,38.82
QUISTOCOCHA,Creciente,2023,8,Mammal,0.45
QUISTOCOCHA,Creciente,2023,9,Amphibian,0.09
QUISTOCOCHA,Creciente,2023,9,Anthropogenic,65.91
QUISTOCOCHA,Creciente,2023,9,Bird,61.0
QUISTOCOCHA,Creciente,2023,9,Insect,30.64
QUISTOCOCHA,Creciente,2023,9,Mammal,0.91
QUISTOCOCHA,Creciente,2023,10,Amphibian,0.36
QUISTOCOCHA,Creciente,2023,10,Anthropogenic,54.91
QUISTOCOCHA,Creciente,2023,10,Bird,54.82
QUISTOCOCHA,Creciente,2023,10,Insect,30.55
QUISTOCOCHA,Creciente,2023,10,Mammal,1.73
QUISTOCOCHA,Creciente,2023,11,Anthropogenic,55.18
QUISTOCOCHA,Creciente,2023,11,Bird,51.18
QUISTOCOCHA,Creciente,2023,11,Insect,30.0
QUISTOCOCHA,Creciente,2023,11,Mammal,0.64
QUISTOCOCHA,Creciente,2023,12,Amphibian,0.18
QUISTOCOCHA,Creciente,2023,12,Anthropogenic,61.18
QUISTOCOCHA,Creciente,2023,12,Bird,52.91
QUISTOCOCHA,Creciente,2023,12,Insect,21.0
QUISTOCOCHA,Creciente,2023,12,Mammal,0.82
QUISTOCOCHA,Creciente,2023,13,Amphibian,0.09
QUISTOCOCHA,Creciente,2023,13,Anthropogenic,70.0
QUISTOCOCHA,Creciente,2023,13,Bird,62.73
QUISTOCOCHA,Creciente,2023,13,Insect,21.55
QUISTOCOCHA,Creciente,2023,13,Mammal,3.09
QUISTOCOCHA,Creciente,2023,14,Amphibian,0.36
QUISTOCOCHA,Creciente,2023,14,Anthropogenic,50.36
QUISTOCOCHA,Creciente,2023,14,Bird,56.91
QUISTOCOCHA,Creciente,2023,14,Insect,30.45
QUISTOCOCHA,Creciente,2023,14,Mammal,1.0
QUISTOCOCHA,Creciente,2023,15,Amphibian,0.36
QUISTOCOCHA,Creciente,2023,15,Anthropogenic,57.64
QUISTOCOCHA,Creciente,2023,15,Bird,57.91
QUISTOCOCHA,Creciente,2023,15,Insect,30.55
QUISTOCOCHA,Creciente,2023,15,Mammal,1.45
QUISTOCOCHA,Creciente,2023,16,Amphibian,2.64
QUISTOCOCHA,Creciente,2023,16,Anthropogenic,57.27
QUISTOCOCHA,Creciente,2023,16,Bird,67.18
QUISTOCOCHA,Creciente,2023,16,Insect,47.73
QUISTOCOCHA,Creciente,2023,16,Mammal,1.64
QUISTOCOCHA,Creciente,2023,17,Amphibian,5.55
QUISTOCOCHA,Creciente,2023,17,Anthropogenic,40.45
QUISTOCOCHA,Creciente,2023,17,Bird,63.0
QUISTOCOCHA,Creciente,2023,17,Insect,54.45
QUISTOCOCHA,Creciente,2023,17,Mammal,0.45
QUISTOCOCHA,Creciente,2023,18,Amphibian,7.45
QUISTOCOCHA,Creciente,2023,18,Anthropogenic,65.91
QUISTOCOCHA,Creciente,2023,18,Bird,40.91
QUISTOCOCHA,Creciente,2023,18,Insect,91.36
QUISTOCOCHA,Creciente,2023,18,Mammal,0.27
QUISTOCOCHA,Creciente,2023,19,Amphibian,3.18
QUISTOCOCHA,Creciente,2023,19,Anthropogenic,88.45
QUISTOCOCHA,Creciente,2023,19,Bird,6.45
QUISTOCOCHA,Creciente,2023,19,Insect,139.91
QUISTOCOCHA,Creciente,2023,19,Mammal,0.09
QUISTOCOCHA,Creciente,2023,20,Amphibian,3.27
QUISTOCOCHA,Creciente,2023,20,Anthropogenic,111.0
QUISTOCOCHA,Creciente,2023,20,Bird,9.27
QUISTOCOCHA,Creciente,2023,20,Insect,116.45
QUISTOCOCHA,Creciente,2023,20,Mammal,0.09
QUISTOCOCHA,Creciente,2023,21,Amphibian,1.82
QUISTOCOCHA,Creciente,2023,21,Anthropogenic,101.18
QUISTOCOCHA,Creciente,2023,21,Bird,13.55
QUISTOCOCHA,Creciente,2023,21,Insect,111.18
QUISTOCOCHA,Creciente,2023,21,Mammal,0.55
QUISTOCOCHA,Creciente,2023,22,Amphibian,1.09
QUISTOCOCHA,Creciente,2023,22,Anthropogenic,97.0
QUISTOCOCHA,Creciente,2023,22,Bird,15.09
QUISTOCOCHA,Creciente,2023,22,Insect,160.82
QUISTOCOCHA,Creciente,2023,22,Mammal,1.0
QUISTOCOCHA,Creciente,2023,23,Amphibian,2.45
QUISTOCOCHA,Creciente,2023,23,Anthropogenic,82.45
QUISTOCOCHA,Creciente,2023,23,Bird,15.91
QUISTOCOCHA,Creciente,2023,23,Insect,164.55
QUISTOCOCHA,Creciente,2023,23,Mammal,3.45
QUISTOCOCHA,Creciente,2024,0,Amphibian,1.13
QUISTOCOCHA,Creciente,2024,0,Anthropogenic,3.0
QUISTOCOCHA,Creciente,2024,0,Bird,9.13
QUISTOCOCHA,Creciente,2024,0,Insect,240.25
QUISTOCOCHA,Creciente,2024,0,Mammal,0.38
QUISTOCOCHA,Creciente,2024,1,Amphibian,0.88
QUISTOCOCHA,Creciente,2024,1,Anthropogenic,6.0
QUISTOCOCHA,Creciente,2024,1,Bird,9.88
QUISTOCOCHA,Creciente,2024,1,Insect,157.75
QUISTOCOCHA,Creciente,2024,2,Amphibian,2.0
QUISTOCOCHA,Creciente,2024,2,Anthropogenic,13.0
QUISTOCOCHA,Creciente,2024,2,Bird,8.38
QUISTOCOCHA,Creciente,2024,2,Insect,200.13
QUISTOCOCHA,Creciente,2024,2,Mammal,0.5
QUISTOCOCHA,Creciente,2024,3,Amphibian,1.0
QUISTOCOCHA,Creciente,2024,3,Anthropogenic,3.0
QUISTOCOCHA,Creciente,2024,3,Bird,78.88
QUISTOCOCHA,Creciente,2024,3,Insect,158.0
QUISTOCOCHA,Creciente,2024,4,Amphibian,0.5
QUISTOCOCHA,Creciente,2024,4,Anthropogenic,5.88
QUISTOCOCHA,Creciente,2024,4,Bird,48.38
QUISTOCOCHA,Creciente,2024,4,Insect,160.38
QUISTOCOCHA,Creciente,2024,4,Mammal,0.88
QUISTOCOCHA,Creciente,2024,5,Amphibian,0.25
QUISTOCOCHA,Creciente,2024,5,Anthropogenic,18.63
QUISTOCOCHA,Creciente,2024,5,Bird,46.88
QUISTOCOCHA,Creciente,2024,5,Insect,128.88
QUISTOCOCHA,Creciente,2024,5,Mammal,0.25
QUISTOCOCHA,Creciente,2024,6,Amphibian,0.88
QUISTOCOCHA,Creciente,2024,6,Anthropogenic,12.38
QUISTOCOCHA,Creciente,2024,6,Bird,45.25
QUISTOCOCHA,Creciente,2024,6,Insect,92.63
QUISTOCOCHA,Creciente,2024,6,Mammal,0.5
QUISTOCOCHA,Creciente,2024,7,Amphibian,1.75
QUISTOCOCHA,Creciente,2024,7,Anthropogenic,19.13
QUISTOCOCHA,Creciente,2024,7,Bird,75.5
QUISTOCOCHA,Creciente,2024,7,Insect,78.25
QUISTOCOCHA,Creciente,2024,7,Mammal,2.13
QUISTOCOCHA,Creciente,2024,8,Amphibian,0.13
QUISTOCOCHA,Creciente,2024,8,Anthropogenic,10.25
QUISTOCOCHA,Creciente,2024,8,Bird,67.38
QUISTOCOCHA,Creciente,2024,8,Insect,40.25
QUISTOCOCHA,Creciente,2024,8,Mammal,0.63
QUISTOCOCHA,Creciente,2024,9,Amphibian,0.75
QUISTOCOCHA,Creciente,2024,9,Anthropogenic,11.13
QUISTOCOCHA,Creciente,2024,9,Bird,64.13
QUISTOCOCHA,Creciente,2024,9,Insect,44.63
QUISTOCOCHA,Creciente,2024,9,Mammal,0.63
QUISTOCOCHA,Creciente,2024,10,Amphibian,0.75
QUISTOCOCHA,Creciente,2024,10,Anthropogenic,6.88
QUISTOCOCHA,Creciente,2024,10,Bird,50.25
QUISTOCOCHA,Creciente,2024,10,Insect,26.63
QUISTOCOCHA,Creciente,2024,10,Mammal,0.13
QUISTOCOCHA,Creciente,2024,11,Amphibian,0.25
QUISTOCOCHA,Creciente,2024,11,Anthropogenic,14.75
QUISTOCOCHA,Creciente,2024,11,Bird,55.25
QUISTOCOCHA,Creciente,2024,11,Insect,26.13
QUISTOCOCHA,Creciente,2024,11,Mammal,0.63
QUISTOCOCHA,Creciente,2024,12,Amphibian,0.25
QUISTOCOCHA,Creciente,2024,12,Anthropogenic,24.63
QUISTOCOCHA,Creciente,2024,12,Bird,33.13
QUISTOCOCHA,Creciente,2024,12,Insect,41.0
QUISTOCOCHA,Creciente,2024,12,Mammal,0.38
QUISTOCOCHA,Creciente,2024,13,Amphibian,0.75
QUISTOCOCHA,Creciente,2024,13,Anthropogenic,40.13
QUISTOCOCHA,Creciente,2024,13,Bird,79.63
QUISTOCOCHA,Creciente,2024,13,Insect,63.38
QUISTOCOCHA,Creciente,2024,13,Mammal,0.38
QUISTOCOCHA,Creciente,2024,14,Amphibian,2.25
QUISTOCOCHA,Creciente,2024,14,Anthropogenic,25.75
QUISTOCOCHA,Creciente,2024,14,Bird,36.38
QUISTOCOCHA,Creciente,2024,14,Insect,60.25
QUISTOCOCHA,Creciente,2024,14,Mammal,1.63
QUISTOCOCHA,Creciente,2024,15,Amphibian,1.13
QUISTOCOCHA,Creciente,2024,15,Anthropogenic,6.0
QUISTOCOCHA,Creciente,2024,15,Bird,14.75
QUISTOCOCHA,Creciente,2024,15,Insect,98.88
QUISTOCOCHA,Creciente,2024,15,Mammal,0.25
QUISTOCOCHA,Creciente,2024,16,Amphibian,2.75
QUISTOCOCHA,Creciente,2024,16,Anthropogenic,17.75
QUISTOCOCHA,Creciente,2024,16,Bird,20.13
QUISTOCOCHA,Creciente,2024,16,Insect,155.5
QUISTOCOCHA,Creciente,2024,17,Amphibian,0.88
QUISTOCOCHA,Creciente,2024,17,Anthropogenic,23.38
QUISTOCOCHA,Creciente,2024,17,Bird,19.75
QUISTOCOCHA,Creciente,2024,17,Insect,197.0
QUISTOCOCHA,Creciente,2024,18,Amphibian,2.38
QUISTOCOCHA,Creciente,2024,18,Anthropogenic,18.0
QUISTOCOCHA,Creciente,2024,18,Bird,11.88
QUISTOCOCHA,Creciente,2024,18,Insect,256.88
QUISTOCOCHA,Creciente,2024,18,Mammal,0.63
QUISTOCOCHA,Creciente,2024,19,Amphibian,6.5
QUISTOCOCHA,Creciente,2024,19,Anthropogenic,11.38
QUISTOCOCHA,Creciente,2024,19,Bird,43.38
QUISTOCOCHA,Creciente,2024,19,Insect,215.25
QUISTOCOCHA,Creciente,2024,19,Mammal,1.38
QUISTOCOCHA,Creciente,2024,20,Amphibian,1.0
QUISTOCOCHA,Creciente,2024,20,Anthropogenic,3.13
QUISTOCOCHA,Creciente,2024,20,Bird,47.38
QUISTOCOCHA,Creciente,2024,20,Insect,99.5
QUISTOCOCHA,Creciente,2024,20,Mammal,0.13
QUISTOCOCHA,Creciente,2024,21,Amphibian,1.13
QUISTOCOCHA,Creciente,2024,21,Anthropogenic,2.63
QUISTOCOCHA,Creciente,2024,21,Bird,33.5
QUISTOCOCHA,Creciente,2024,21,Insect,118.63
QUISTOCOCHA,Creciente,2024,21,Mammal,0.13
QUISTOCOCHA,Creciente,2024,22,Amphibian,0.25
QUISTOCOCHA,Creciente,2024,22,Anthropogenic,9.88
QUISTOCOCHA,Creciente,2024,22,Bird,20.38
QUISTOCOCHA,Creciente,2024,22,Insect,193.63
QUISTOCOCHA,Creciente,2024,22,Mammal,0.75
QUISTOCOCHA,Creciente,2024,23,Amphibian,0.5
QUISTOCOCHA,Creciente,2024,23,Anthropogenic,11.88
QUISTOCOCHA,Creciente,2024,23,Bird,25.0
QUISTOCOCHA,Creciente,2024,23,Insect,180.5
QUISTOCOCHA,Creciente,2024,23,Mammal,0.13
QUISTOCOCHA,Vaciante,2023,0,Amphibian,4.0
QUISTOCOCHA,Vaciante,2023,0,Anthropogenic,5.29
QUISTOCOCHA,Vaciante,2023,0,Bird,4.57
QUISTOCOCHA,Vaciante,2023,0,Insect,43.14
QUISTOCOCHA,Vaciante,2023,0,Mammal,1.0
QUISTOCOCHA,Vaciante,2023,1,Anthropogenic,5.86
QUISTOCOCHA,Vaciante,2023,1,Bird,5.43
QUISTOCOCHA,Vaciante,2023,1,Insect,53.43
QUISTOCOCHA,Vaciante,2023,1,Mammal,0.57
QUISTOCOCHA,Vaciante,2023,2,Anthropogenic,15.14
QUISTOCOCHA,Vaciante,2023,2,Bird,2.0
QUISTOCOCHA,Vaciante,2023,2,Insect,27.71
QUISTOCOCHA,Vaciante,2023,2,Mammal,1.29
QUISTOCOCHA,Vaciante,2023,3,Anthropogenic,13.57
QUISTOCOCHA,Vaciante,2023,3,Bird,6.86
QUISTOCOCHA,Vaciante,2023,3,Insect,42.29
QUISTOCOCHA,Vaciante,2023,3,Mammal,3.57
QUISTOCOCHA,Vaciante,2023,4,Amphibian,1.14
QUISTOCOCHA,Vaciante,2023,4,Anthropogenic,17.86
QUISTOCOCHA,Vaciante,2023,4,Bird,8.29
QUISTOCOCHA,Vaciante,2023,4,Insect,53.43
QUISTOCOCHA,Vaciante,2023,4,Mammal,2.14
QUISTOCOCHA,Vaciante,2023,5,Amphibian,0.43
QUISTOCOCHA,Vaciante,2023,5,Anthropogenic,15.43
QUISTOCOCHA,Vaciante,2023,5,Bird,13.57
QUISTOCOCHA,Vaciante,2023,5,Insect,69.71
QUISTOCOCHA,Vaciante,2023,5,Mammal,2.71
QUISTOCOCHA,Vaciante,2023,6,Amphibian,0.14
QUISTOCOCHA,Vaciante,2023,6,Anthropogenic,16.71
QUISTOCOCHA,Vaciante,2023,6,Bird,48.86
QUISTOCOCHA,Vaciante,2023,6,Insect,38.43
QUISTOCOCHA,Vaciante,2023,6,Mammal,1.86
QUISTOCOCHA,Vaciante,2023,7,Anthropogenic,29.71
QUISTOCOCHA,Vaciante,2023,7,Bird,27.0
QUISTOCOCHA,Vaciante,2023,7,Insect,50.0
QUISTOCOCHA,Vaciante,2023,7,Mammal,1.14
QUISTOCOCHA,Vaciante,2023,8,Anthropogenic,34.29
QUISTOCOCHA,Vaciante,2023,8,Bird,19.57
QUISTOCOCHA,Vaciante,2023,8,Insect,31.0
QUISTOCOCHA,Vaciante,2023,8,Mammal,0.43
QUISTOCOCHA,Vaciante,2023,9,Anthropogenic,47.14
QUISTOCOCHA,Vaciante,2023,9,Bird,15.29
QUISTOCOCHA,Vaciante,2023,9,Insect,23.43
QUISTOCOCHA,Vaciante,2023,9,Mammal,1.0
QUISTOCOCHA,Vaciante,2023,10,Anthropogenic,55.71
QUISTOCOCHA,Vaciante,2023,10,Bird,9.0
QUISTOCOCHA,Vaciante,2023,10,Insect,12.71
QUISTOCOCHA,Vaciante,2023,10,Mammal,1.0
QUISTOCOCHA,Vaciante,2023,11,Anthropogenic,52.14
QUISTOCOCHA,Vaciante,2023,11,Bird,14.43
QUISTOCOCHA,Vaciante,2023,11,Insect,12.14
QUISTOCOCHA,Vaciante,2023,11,Mammal,2.14
QUISTOCOCHA,Vaciante,2023,12,Anthropogenic,47.14
QUISTOCOCHA,Vaciante,2023,12,Bird,17.14
QUISTOCOCHA,Vaciante,2023,12,Insect,10.57
QUISTOCOCHA,Vaciante,2023,12,Mammal,2.43
QUISTOCOCHA,Vaciante,2023,13,Anthropogenic,77.57
QUISTOCOCHA,Vaciante,2023,13,Bird,18.43
QUISTOCOCHA,Vaciante,2023,13,Insect,15.14
QUISTOCOCHA,Vaciante,2023,13,Mammal,0.86
QUISTOCOCHA,Vaciante,2023,14,Amphibian,0.14
QUISTOCOCHA,Vaciante,2023,14,Anthropogenic,73.0
QUISTOCOCHA,Vaciante,2023,14,Bird,12.86
QUISTOCOCHA,Vaciante,2023,14,Insect,21.0
QUISTOCOCHA,Vaciante,2023,14,Mammal,0.57
QUISTOCOCHA,Vaciante,2023,15,Amphibian,0.71
QUISTOCOCHA,Vaciante,2023,15,Anthropogenic,37.14
QUISTOCOCHA,Vaciante,2023,15,Bird,14.0
QUISTOCOCHA,Vaciante,2023,15,Insect,32.71
QUISTOCOCHA,Vaciante,2023,15,Mammal,0.14
QUISTOCOCHA,Vaciante,2023,16,Amphibian,3.14
QUISTOCOCHA,Vaciante,2023,16,Anthropogenic,48.86
QUISTOCOCHA,Vaciante,2023,16,Bird,13.14
QUISTOCOCHA,Vaciante,2023,16,Insect,20.14
QUISTOCOCHA,Vaciante,2023,16,Mammal,0.43
QUISTOCOCHA,Vaciante,2023,17,Amphibian,1.0
QUISTOCOCHA,Vaciante,2023,17,Anthropogenic,55.14
QUISTOCOCHA,Vaciante,2023,17,Bird,16.71
QUISTOCOCHA,Vaciante,2023,17,Insect,23.43
QUISTOCOCHA,Vaciante,2023,18,Amphibian,0.14
QUISTOCOCHA,Vaciante,2023,18,Anthropogenic,84.43
QUISTOCOCHA,Vaciante,2023,18,Bird,11.71
QUISTOCOCHA,Vaciante,2023,18,Insect,29.0
QUISTOCOCHA,Vaciante,2023,18,Mammal,0.14
QUISTOCOCHA,Vaciante,2023,19,Amphibian,0.14
QUISTOCOCHA,Vaciante,2023,19,Anthropogenic,75.86
QUISTOCOCHA,Vaciante,2023,19,Bird,0.43
QUISTOCOCHA,Vaciante,2023,19,Insect,63.14
QUISTOCOCHA,Vaciante,2023,19,Mammal,3.14
QUISTOCOCHA,Vaciante,2023,20,Anthropogenic,93.14
QUISTOCOCHA,Vaciante,2023,20,Bird,3.14
QUISTOCOCHA,Vaciante,2023,20,Insect,26.57
QUISTOCOCHA,Vaciante,2023,20,Mammal,1.86
QUISTOCOCHA,Vaciante,2023,21,Anthropogenic,41.57
QUISTOCOCHA,Vaciante,2023,21,Bird,4.71
QUISTOCOCHA,Vaciante,2023,21,Insect,47.43
QUISTOCOCHA,Vaciante,2023,21,Mammal,1.0
QUISTOCOCHA,Vaciante,2023,22,Amphibian,0.14
QUISTOCOCHA,Vaciante,2023,22,Anthropogenic,24.43
QUISTOCOCHA,Vaciante,2023,22,Bird,4.14
QUISTOCOCHA,Vaciante,2023,22,Insect,51.86
QUISTOCOCHA,Vaciante,2023,22,Mammal,0.86
QUISTOCOCHA,Vaciante,2023,23,Amphibian,0.14
QUISTOCOCHA,Vaciante,2023,23,Anthropogenic,4.0
QUISTOCOCHA,Vaciante,2023,23,Bird,5.86
QUISTOCOCHA,Vaciante,2023,23,Insect,45.14
QUISTOCOCHA,Vaciante,2023,23,Mammal,0.86
QUISTOCOCHA,Vaciante,2024,0,Anthropogenic,24.82
QUISTOCOCHA,Vaciante,2024,0,Bird,1.94
QUISTOCOCHA,Vaciante,2024,0,Insect,46.47
QUISTOCOCHA,Vaciante,2024,0,Mammal,0.41
QUISTOCOCHA,Vaciante,2024,1,Anthropogenic,24.94
QUISTOCOCHA,Vaciante,2024,1,Bird,1.18
QUISTOCOCHA,Vaciante,2024,1,Insect,40.82
QUISTOCOCHA,Vaciante,2024,1,Mammal,1.0
QUISTOCOCHA,Vaciante,2024,2,Amphibian,1.0
QUISTOCOCHA,Vaciante,2024,2,Anthropogenic,13.76
QUISTOCOCHA,Vaciante,2024,2,Bird,0.94
QUISTOCOCHA,Vaciante,2024,2,Insect,40.18
QUISTOCOCHA,Vaciante,2024,3,Amphibian,3.41
QUISTOCOCHA,Vaciante,2024,3,Anthropogenic,15.29
QUISTOCOCHA,Vaciante,2024,3,Bird,3.88
QUISTOCOCHA,Vaciante,2024,3,Insect,45.76
QUISTOCOCHA,Vaciante,2024,3,Mammal,0.24
QUISTOCOCHA,Vaciante,2024,4,Amphibian,2.71
QUISTOCOCHA,Vaciante,2024,4,Anthropogenic,11.94
QUISTOCOCHA,Vaciante,2024,4,Bird,3.82
QUISTOCOCHA,Vaciante,2024,4,Insect,38.76
QUISTOCOCHA,Vaciante,2024,4,Mammal,0.35
